0.8740283903	whey
0.8740247939	ternary
0.8739822490	precast
0.8739465857	moist
0.8738803559	cis
0.8738781562	koh
0.8738588017	ni
0.8737187808	caprolactam
0.8736590446	molybdenum
0.8735957627	submarine
0.8735837971	prefabricated
0.8735660895	acetylene
0.8735501181	pc
0.8735373578	necktie
0.8735173806	barium
0.8734936824	thermocouple
0.8734728548	alkaryl
0.8734710085	rams
0.8734651415	sugar
0.8734467738	bromo
0.8734273307	thiocyanate
0.8734271081	preassembled
0.8733738301	trifluoromethyl
0.8732599251	sprayer
0.8732403871	merchandise
0.8732173347	te
0.8731430279	formyl
0.8731426266	locomotive
0.8729493863	steroids
0.8729081611	roving
0.8728993063	ventilator
0.8728883117	grafting
0.8728731835	louver
0.8728559103	charcoal
0.8728335095	arsenic
0.8728035562	fet
0.8726913827	mortar
0.8725783497	broom
0.8725609221	spoon
0.8725223347	tft
0.8724781718	lactone
0.8724515153	nox
0.8724392705	atm
0.8724384194	resorcinol
0.8724354897	fender
0.8724094441	polyimide
0.8723855728	nitro
0.8723334248	torpedo
0.8723276717	assuming
0.8723175020	embossed
0.8722592958	lathe
0.8722474708	polyether
0.8722356726	headgear
0.8722303351	vise
0.8722193357	ct
0.8722046770	wallboard
0.8721334250	thermometer
0.8720661150	eyeglasses
0.8720539088	polymerized
0.8720532012	diaryl
0.8719608320	tin
0.8719072782	sh
0.8718868974	age
0.8718768781	caster
0.8718688956	supercharger
0.8718649226	floatable
0.8718040848	insect
0.8717799342	cyano
0.8717523376	pavement
0.8717307327	garbage
0.8717092223	ca
0.8716639804	dialkylamino
0.8716431143	outrigger
0.8715905564	unitized
0.8715551181	isdn
0.8715173347	sr
0.8715164289	pizza
0.8714619179	rosin
0.8714124484	fets
0.8714097346	mono
0.8713910175	pushbutton
0.8713720090	pots
0.8712544315	ta
0.8712341768	sb
0.8712133460	cad
0.8711933282	columbium
0.8711634638	acrylonitrile
0.8711465360	tc
0.8711074840	asbestos
0.8711001885	soaking
0.8710843348	pants
0.8710408744	dentifrice
0.8710364077	lantern
0.8709302248	expendable
0.8708938021	mercury
0.8708758890	mo
0.8708683159	thixotropic
0.8708670521	tetramethyl
0.8708493950	siliceous
0.8708123757	diaper
0.8707803535	heterogeneous
0.8707519929	james
0.8706640905	epoxides
0.8705886024	thiophene
0.8705593571	mu
0.8704416647	ra
0.8704264137	imides
0.8703954239	morpholino
0.8703758890	nb
0.8702630470	gold
0.8701460743	magnetron
0.8701386049	anatomical
0.8701293906	sulfone
0.8701228205	bib
0.8700912532	barbecue
0.8700608207	po
0.8700546531	perforate
0.8700501181	lcd
0.8700413697	fluorocarbon
0.8700261698	broadly
0.8700090066	hydroxylamine
0.8699937511	jewelry
0.8699751875	irreversible
0.8699744792	emulsifier
0.8699259938	au
0.8699259217	hydrazine
0.8698998891	para
0.8698880899	plutonium
0.8698630873	drink
0.8698308607	island
0.8698222590	apparel
0.8697940469	flakes
0.8697323100	luminaire
0.8697048029	lacquer
0.8696871061	upsetting
0.8696142501	pi
0.8696112947	amide
0.8695928067	deployable
0.8695865551	benzene
0.8695813429	formaldehyde
0.8695770429	progressive
0.8695132150	cobalt
0.8694997341	bread
0.8694908361	defibrillator
0.8694058050	bromide
0.8693665896	stump
0.8693635602	household
0.8693306701	cdma
0.8692849519	nu
0.8692809339	va
0.8691274562	electrolytically
0.8691117472	carboxymethyl
0.8691068424	spectacles
0.8690946841	jar
0.8690837088	gloss
0.8690821934	damp
0.8690211368	shaker
0.8689869885	easel
0.8689809424	polycarbonate
0.8689629606	th
0.8689366721	microbiological
0.8689214729	orange
0.8688473234	ornamental
0.8688337057	polytetrafluoroethylene
0.8688208059	hdtv
0.8687225898	liposome
0.8686589364	revolver
0.8685979938	latex
0.8685887353	hydrolyzing
0.8685853587	toothbrush
0.8685836310	wax
0.8685671937	jacketed
0.8685306465	hat
0.8685102707	epdm
0.8684642237	sulfonamide
0.8684593360	kitchen
0.8684492194	ir
0.8684481368	nitrate
0.8684333905	thienyl
0.8684301181	emi
0.8683906235	armor
0.8683470067	eraser
0.8683039176	polymethylene
0.8682690769	aminoalkyl
0.8682652484	quinoline
0.8681903115	ooc
0.8681613825	nitrocellulose
0.8681485956	multipurpose
0.8681171746	dac
0.8680645532	scr
0.8680436544	baggage
0.8680286825	triple
0.8680068162	mosfet
0.8679868702	oligonucleotides
0.8679805073	alumina
0.8679593599	ethylenediamine
0.8678845271	loudspeaker
0.8678721113	imide
0.8678467651	hydroquinone
0.8677822782	oe
0.8677693054	booth
0.8677667238	acetyl
0.8677637852	helicopter
0.8676931955	ar
0.8676921657	khz
0.8676562786	book
0.8676066734	alkanoyl
0.8675885308	nco
0.8675291003	percussive
0.8674441118	sol
0.8674370865	wideband
0.8674257375	nucleation
0.8674025628	possess
0.8673943592	deodorant
0.8673912577	thermodynamic
0.8673771336	inclusive
0.8673680538	piano
0.8673680166	sulfides
0.8673512448	walker
0.8673457915	gelled
0.8672722288	ag
0.8672543214	lithium
0.8671991326	hydantoin
0.8671531361	hydro
0.8671451575	bulldozer
0.8670483330	siloxane
0.8669855151	reconfigurable
0.8669707102	ethylene
0.8669496612	halogenated
0.8669146330	inactivated
0.8669022037	functionalized
0.8669000741	ω
0.8668991105	pnp
0.8668636042	retroreflective
0.8668606675	leakproof
0.8668326083	immunological
0.8668174307	melamine
0.8668169412	briefly
0.8667843549	iso
0.8667833233	foaming
0.8667541324	medicine
0.8667484537	solubilized
0.8667026348	patent
0.8667024069	diisocyanate
0.8666992194	cn
0.8666954239	furan
0.8666901812	dishwasher
0.8666236578	gaas
0.8665739463	pail
0.8665332190	butter
0.8665252223	thr
0.8665214762	dehydrator
0.8664964586	resurfacing
0.8664909814	ekg
0.8664730952	earthquake
0.8664408235	crib
0.8664180334	flashlight
0.8664175308	golfer's
0.8664004906	awning
0.8663456930	lastly
0.8663208059	bios
0.8662666905	bimetal
0.8662629823	desk
0.8662590539	greenhouse
0.8662525730	grease
0.8661246008	skylight
0.8661191842	dip
0.8660973959	phenylene
0.8660951779	armored
0.8660541066	cephalosporins
0.8660508115	scsi
0.8660399748	algae
0.8659824751	aquarium
0.8659725835	igfet
0.8659715696	personalized
0.8659714059	omnidirectional
0.8659632245	tellurium
0.8659595785	aryloxy
0.8659409971	thorium
0.8658429170	tumbling
0.8658348475	laminates
0.8658273265	dextrose
0.8658250734	inp
0.8658234981	acyclic
0.8657547596	pbo
0.8656918149	wristwatch
0.8656914644	asp
0.8656188148	downhole
0.8656031796	telegraph
0.8655960668	wagon
0.8655720549	hf
0.8655592061	acidifying
0.8655589157	demountable
0.8655015556	tantalum
0.8654765519	mini
0.8654664069	pulverizer
0.8654479911	polyethers
0.8654472339	camouflage
0.8654455753	upholstery
0.8653670056	interferometric
0.8653573035	butadiene
0.8653447755	miniature
0.8653336044	dynamometer
0.8653125657	polyarylate
0.8652130451	n2
0.8652027018	plumb
0.8651734829	coo
0.8651436962	plumbing
0.8651418895	pa
0.8651376883	pvc
0.8650172515	segmental
0.8650033145	nail
0.8649983821	earring
0.8649304026	tile
0.8649059970	reforming
0.8648758388	conversely
0.8648638734	racket
0.8648608127	locker
0.8648524069	acrylamide
0.8647939940	twine
0.8647801924	guitar
0.8647676590	halides
0.8647665005	beta
0.8647553778	hertz
0.8647249837	privacy
0.8647020254	conveyer
0.8647015153	fe
0.8646709558	streptomyces
0.8645542801	hcl
0.8645482639	horseshoe
0.8645441353	beach
0.8645417552	sulfonamides
0.8645274155	detergents
0.8644975656	shotgun
0.8644877221	lysine
0.8644611867	imitation
0.8644556602	typical
0.8644456710	secret
0.8643894953	diolefins
0.8643427644	sodium
0.8643225388	rom
0.8643017930	versatile
0.8642714138	resettable
0.8642646006	hydroxyalkyl
0.8642418302	manhole
0.8642333205	brick
0.8642184193	hairpin
0.8641956485	tent
0.8641747109	alkene
0.8641738355	carboxy
0.8641665070	strontium
0.8641344092	cl
0.8641316544	brominated
0.8641160722	respirator
0.8641085117	deodorizing
0.8640524874	ma
0.8640254529	moiety
0.8640050492	precision
0.8639679815	soap
0.8639561116	methylene
0.8639046810	spontaneous
0.8638911928	sport
0.8638852692	chromium
0.8638762681	hiv
0.8638754282	ser
0.8638672387	isocyanate
0.8638565116	ghz
0.8638151919	oxygenated
0.8637956527	desktop
0.8637635030	labyrinth
0.8637354039	acidic
0.8636691213	tomato
0.8636652484	hip
0.8636499741	ecl
0.8636475947	stamp
0.8636395544	polyamides
0.8636191317	casein
0.8635972953	xenon
0.8635889803	formable
0.8635873637	monomers
0.8635674053	landfill
0.8635547964	isopropanol
0.8635042159	goggles
0.8634591576	isoprene
0.8633678050	ti
0.8633246350	propionate
0.8632968641	iva
0.8632800423	windrow
0.8632784026	vcc
0.8632462415	rutile
0.8632389542	pseudomonas
0.8631808811	multicolor
0.8631685599	manganese
0.8631346737	lung
0.8631344315	la
0.8631241596	hal
0.8631021764	incinerator
0.8630608207	vdd
0.8630296235	polyolefins
0.8630268102	aerated
0.8629807767	pipette
0.8629729754	anhydride
0.8629511149	stethoscope
0.8629248636	toaster
0.8629243421	trash
0.8629184974	butane
0.8628853698	router
0.8628840273	exchangeable
0.8628667725	φ
0.8628459028	waterproof
0.8628452685	confection
0.8628408518	polyol
0.8628390443	epihalohydrin
0.8628317640	sander
0.8628119726	yellow
0.8628081820	dsp
0.8627966792	radicals
0.8627882941	cervical
0.8627744071	forceps
0.8627383754	muffler
0.8627311239	digester
0.8627233258	crate
0.8627210949	derrick
0.8626641642	exploding
0.8626582377	ballistic
0.8626466765	sec
0.8625937680	vaginal
0.8625884973	napkin
0.8625725457	nitrile
0.8625702770	grab
0.8625208059	crc
0.8625111347	tongs
0.8625092211	steroid
0.8624944422	cushioned
0.8624905515	reenforced
0.8624852692	polypropylene
0.8624823673	hasp
0.8624801229	spotting
0.8624741936	nr
0.8624687919	hygienic
0.8624551061	handheld
0.8624516942	weldable
0.8624505855	vaporous
0.8624242728	desulfurization
0.8624047742	laundry
0.8623681161	compounded
0.8623406195	configurable
0.8623281414	nasal
0.8622935371	turnover
0.8622554555	theta
0.8622496775	camping
0.8622474417	dough
0.8622439092	agglomerated
0.8621857627	advantageously
0.8621405798	loom
0.8621216982	padded
0.8621161237	ad
0.8621105872	typewriter
0.8621044894	aralkyl
0.8620957880	diolefin
0.8620830157	acetone
0.8620755018	bean
0.8620376207	chlorate
0.8620062403	intravascular
0.8619890724	polyolefin
0.8619816663	colorless
0.8619747204	aquatic
0.8619545041	phosphate
0.8619480125	talc
0.8619381652	sod
0.8619131817	hydrophobic
0.8619003573	isotopic
0.8618742816	lubricants
0.8618643531	cyclopropyl
0.8618550181	infant's
0.8618469509	calendar
0.8618455128	morpholine
0.8618267042	tack
0.8618144004	isotropic
0.8618062769	newspaper
0.8617993427	chiral
0.8617682151	sic
0.8617439427	changeable
0.8617430178	dimethyl
0.8617347458	organosiloxane
0.8616633505	cyclic
0.8616448629	elevator
0.8616307605	ship's
0.8616160502	ladle
0.8616075183	compass
0.8615535562	cd
0.8615300752	polyimides
0.8615150389	hexane
0.8615131914	pyrophosphate
0.8615030222	selvage
0.8614901311	grapple
0.8614418999	rat
0.8614369934	benzyl
0.8613236722	polyhydroxy
0.8613200099	broiler
0.8613198024	carbamates
0.8613149458	waterproofing
0.8612920901	reconstituted
0.8612603908	commutator
0.8612448095	buttonhole
0.8612042519	plywood
0.8611719168	vc
0.8611667767	percutaneous
0.8611526599	transportable
0.8611423816	plaster
0.8611410074	sausage
0.8611372308	stoma
0.8611199298	splint
0.8611163293	sulfonates
0.8610968942	isocyanurate
0.8610824985	curd
0.8610620569	figs
0.8610418637	cultivator
0.8610010702	benzophenone
0.8610001063	embossing
0.8609690528	benzotriazole
0.8609680300	planer
0.8609652859	casket
0.8609622601	sperm
0.8609330240	curable
0.8609165285	nrrl
0.8609149730	pliers
0.8608937688	phthalate
0.8608859933	mop
0.8608840918	dowel
0.8608739275	nontoxic
0.8608711561	halo
0.8608574222	multistage
0.8608505822	ga
0.8608382220	cation
0.8608058681	dipstick
0.8607963445	amino
0.8607635611	flowmeter
0.8607554599	excavator
0.8607379689	ditch
0.8607237846	couch
0.8607133347	pm
0.8606809168	ptfe
0.8606504577	copolyester
0.8606236459	rivet
0.8606047833	hay
0.8605642218	flocculation
0.8605613974	bracelet
0.8605535562	pcm
0.8605527653	acyl
0.8605370769	boride
0.8604972257	reactants
0.8604753702	polyvinylchloride
0.8604698983	br
0.8604335562	lc
0.8604241545	electrodynamic
0.8603840935	detergent
0.8603809168	tm
0.8603646649	motorcycle
0.8603208059	squid
0.8603196811	poly
0.8603090840	hydrolyzed
0.8602096826	rug
0.8602032951	ideally
0.8601984955	shampoo
0.8601866408	cmos
0.8601667620	bandage
0.8601534829	uhf
0.8601290088	haloalkyl
0.8601090003	zno
0.8600957805	scaffold
0.8600955467	hydrofoil
0.8600758994	feather
0.8600335184	guanidine
0.8599992726	dyeable
0.8599949749	fluorinated
0.8599838665	fireproof
0.8599605538	se
0.8599445532	mri
0.8599405134	oligomeric
0.8598208059	sar
0.8598035562	uv
0.8597874726	tnf
0.8597733004	blasting
0.8597707300	bite
0.8597439345	charles
0.8597281728	counterflow
0.8597019836	mist
0.8596758529	auto
0.8596646368	varistors
0.8595911769	calcination
0.8595724244	broiling
0.8595572845	multidimensional
0.8595559771	cu
0.8595012487	braided
0.8594789755	submicron
0.8594534217	hardener
0.8594483585	cigar
0.8594335562	vco
0.8594304804	diisocyanates
0.8594142417	v1
0.8593811351	m1
0.8593766000	forage
0.8593718031	bio
0.8593608320	homogeneous
0.8593550893	disubstituted
0.8592408960	phosphonates
0.8592311337	ratcheting
0.8592235068	laundering
0.8591975182	t1
0.8591810498	mgo
0.8591763333	aminomethyl
0.8591741215	r.f
0.8591017329	steerable
0.8590710808	glider
0.8590650907	microspheres
0.8590394778	sulfide
0.8589938733	builder
0.8589874726	vt
0.8589582104	clam
0.8589537309	hydrolytic
0.8588971999	nonmetallic
0.8588485673	ecc
0.8588390315	methanol
0.8588354219	glazed
0.8588336655	bathroom
0.8588296855	ethyl
0.8588201040	trisubstituted
0.8588069241	henry
0.8587728323	naphthol
0.8587380187	scarf
0.8587352364	oxazoline
0.8587291859	fungicidal
0.8587149949	amalgam
0.8587050342	lys
0.8586892705	crt
0.8586748636	industries
0.8586671756	variants
0.8586307541	snowmobile
0.8586277597	azide
0.8586122370	edta
0.8585901827	waxing
0.8585175982	phosphorous
0.8584861110	spiro
0.8584457904	jambs
0.8584316796	handbag
0.8584085481	fig
0.8583950078	frost
0.8583914665	drier
0.8583852707	soi
0.8583753145	cork
0.8583713974	trolley
0.8583706683	ore
0.8583679803	m3
0.8583573238	antitumor
0.8583527136	pyrometer
0.8583355719	bird
0.8583274668	briquette
0.8583189130	pro
0.8583183025	athletic
0.8582544315	pt
0.8582256559	children's
0.8582229328	robust
0.8582077450	ramjet
0.8581748446	insoluble
0.8581702847	bark
0.8581508158	leds
0.8581498609	disulfide
0.8581461652	parametric
0.8581428920	indole
0.8581383770	glove
0.8581329288	gutter
0.8581274562	ethoxylated
0.8581198612	borate
0.8581050072	cigarette
0.8580985358	preferential
0.8580960453	roasted
0.8580887974	refrigerator
0.8580852732	photochromic
0.8580809718	stretchable
0.8580720374	outstanding
0.8580601625	benzimidazole
0.8580463850	stocks
0.8580234026	δ
0.8580006196	compartmentalized
0.8579954878	stripline
0.8579942577	roasting
0.8579573657	brassiere
0.8579466169	polydiorganosiloxane
0.8579380829	milk
0.8578920646	doubly
0.8578890768	fume
0.8578804069	porcelain
0.8578494573	alcohols
0.8578310083	castable
0.8578114517	hitherto
0.8578054324	george
0.8578036778	alloyed
0.8577415219	allylic
0.8577203262	clasp
0.8576723676	oxy
0.8576617722	cheese
0.8576483076	triac
0.8576454060	condensates
0.8576128015	vlsi
0.8576059879	seed
0.8576003186	turf
0.8575817631	n1
0.8575679595	ordnance
0.8575580187	vernier
0.8575499465	tactile
0.8575427516	stationery
0.8575220141	tufted
0.8575167165	trialkyl
0.8575093716	lightweight
0.8574818128	epichlorohydrin
0.8574813011	talking
0.8574728311	aerial
0.8574560820	hydroxylated
0.8574313449	candy
0.8574239030	depressing
0.8574195532	fc
0.8574049766	rubbing
0.8573437107	sensitized
0.8573342640	rake
0.8573075283	iodo
0.8572918149	adiabatic
0.8572790961	fried
0.8572785535	skimmer
0.8572237109	cationic
0.8572214747	lp
0.8572195540	pyridyl
0.8571988117	flower
0.8571496383	towel
0.8571134405	naphthyl
0.8570749400	germicidal
0.8570711209	radiopaque
0.8570644234	energetic
0.8570628706	semiconducting
0.8570425259	bridle
0.8570422634	bu
0.8570414878	sterilizable
0.8570361384	benzothiazole
0.8570275768	soot
0.8569755411	phenylalanine
0.8569613125	oxalate
0.8569407892	precipitated
0.8569243544	powdered
0.8568615516	padlock
0.8568550964	specifically
0.8568407723	quantitative
0.8568208059	da
0.8568123668	choline
0.8567955716	sin
0.8567871281	radical
0.8567840484	taxol
0.8567692777	vcr
0.8567532533	numerous
0.8567490004	garden
0.8567427054	cos
0.8567103825	heterocyclic
0.8566831296	lipstick
0.8566728434	acidified
0.8566395992	knockdown
0.8566337875	sensitizer
0.8566206177	permutation
0.8566098719	speedometer
0.8565768322	underwater
0.8565676355	volumetric
0.8565612208	z1
0.8565539285	nestable
0.8565341789	pto
0.8565115563	recyclable
0.8564991933	fft
0.8564773637	sealants
0.8564726359	isothermal
0.8564543051	magnifying
0.8564428270	hydroxymethyl
0.8564378228	olefins
0.8564256396	alkanols
0.8563938578	autonomous
0.8563870373	infant
0.8563435869	carboxylated
0.8563398186	aseptic
0.8563292194	ttl
0.8563226636	alkylated
0.8563095101	phosgene
0.8563093279	pig
0.8562908211	wringer
0.8562587959	comminuted
0.8562368649	guarded
0.8562267936	strainer
0.8562016762	redundant
0.8561967638	reactive
0.8561776392	isobutylene
0.8561356436	copper
0.8561255008	bifunctional
0.8561204614	hydroxy
0.8561146644	similarly
0.8560819522	supplemental
0.8560799404	stove
0.8560677969	acetaldehyde
0.8560460787	syringe
0.8560276801	oxyalkylene
0.8559951225	leather
0.8559737406	aminoplast
0.8559186655	wig
0.8559042283	ventilated
0.8558996427	umbrella
0.8558712298	escalator
0.8558626436	moderator
0.8558541062	ho
0.8558480346	cook
0.8558385750	bistable
0.8558080174	watertight
0.8558038181	marine
0.8557985159	culinary
0.8557846931	fs
0.8557817139	terrestrial
0.8557718755	heparin
0.8557542826	sales
0.8557336142	orbital
0.8557302367	egg
0.8557243995	emulsified
0.8556989109	dt
0.8556689670	explosion
0.8556664273	pentaerythritol
0.8556514038	corneal
0.8556477899	muting
0.8556459531	manure
0.8556119309	scalp
0.8556054192	lacquers
0.8555752969	trowel
0.8555678843	parachute
0.8555676784	grader
0.8555611552	ammonium
0.8555594799	dirigible
0.8555255357	trousers
0.8555238918	silencer
0.8555237716	zn
0.8555174513	iv
0.8554756042	compost
0.8554633193	disinfecting
0.8554589622	fingernail
0.8554464971	monolithic
0.8554428372	piperazine
0.8554319426	sensory
0.8553887262	fiberboard
0.8553638549	handgun
0.8553469333	loweralkyl
0.8553346900	multipoint
0.8553312161	segregated
0.8553020455	belting
0.8552996064	zinc
0.8552779613	boron
0.8552682941	spectrophotometer
0.8552660293	zr
0.8552597154	sifter
0.8552480538	implantable
0.8552472469	oxa
0.8552469135	rheostat
0.8552456212	firewall
0.8552451930	siphon
0.8552311766	hitching
0.8552202221	supersonic
0.8552053493	microfiche
0.8551843672	phosphates
0.8551625662	emulsion
0.8551036600	chlorine
0.8550652484	mercapto
0.8550406530	cm
0.8550359711	ms
0.8550047145	cyclohexanone
0.8549906219	amines
0.8549172643	flood
0.8548982314	ladder
0.8548979758	ethernet
0.8548951647	kinematic
0.8548020706	silver
0.8547716733	slag
0.8547271448	eyewear
0.8547171377	vee
0.8546871281	potassium
0.8546860165	emf
0.8546828149	sports
0.8546761867	carpet
0.8546749756	chimney
0.8546499741	nc
0.8546451010	silyl
0.8546350252	quiet
0.8546156115	textiles
0.8546062511	lapping
0.8545713071	braille
0.8545567880	pesticidal
0.8545438598	saturating
0.8545213846	perfluoro
0.8545023726	alk
0.8544631918	concealed
0.8544538139	star
0.8544368314	monomeric
0.8544003989	headset
0.8543803175	kg
0.8543786336	alkenyloxy
0.8543545457	reusable
0.8543524930	omega
0.8543103364	x2
0.8543073676	chocolate
0.8543063821	e2
0.8543001181	cpu
0.8542907014	nor
0.8542624667	shovel
0.8542380087	anodizing
0.8542317035	esterifying
0.8542142887	gateway
0.8541753192	proteinaceous
0.8541652940	multifunctional
0.8541410210	intermittent
0.8541344389	prismatic
0.8541177054	tdma
0.8541086641	diver's
0.8540948741	pourable
0.8540801960	antioxidant
0.8540578501	contactless
0.8540453785	carburetors
0.8540442953	polyurea
0.8540344511	acetal
0.8540145244	zirconium
0.8539688043	hoist
0.8539588502	basically
0.8539549800	cupola
0.8539475790	tlb
0.8539450324	tyr
0.8539107723	anodic
0.8539050055	polyamine
0.8538868314	impure
0.8538764580	methyl
0.8538712248	asn
0.8538454421	cryptographic
0.8538239594	halogen
0.8538136880	op
0.8538051571	reverberation
0.8538001051	mn
0.8537819891	treadle
0.8537626735	vibratory
0.8537539034	extrudable
0.8537367287	trouser
0.8537130963	wetting
0.8537074072	exemplary
0.8536981730	zeolite
0.8536895817	nh2
0.8536889751	urea
0.8536672671	benzaldehyde
0.8536522210	k2
0.8536491493	pigments
0.8536412768	sporting
0.8536392624	endoscopic
0.8536388629	grooving
0.8536008456	iiib
0.8535640714	perchlorate
0.8535634281	bullet
0.8535585778	tactical
0.8535535562	cvd
0.8535476447	ch
0.8535409244	stratum
0.8534888205	cop
0.8534835990	transaxle
0.8534742189	methoxy
0.8534701154	formamide
0.8534695147	stocking
0.8534677291	electrolyzing
0.8534488610	switchboard
0.8534061451	photomask
0.8533976450	amido
0.8533948975	carbonized
0.8533931521	dichloride
0.8533910299	pruning
0.8533770440	acylated
0.8533674839	thallium
0.8533176617	pretensioned
0.8533161564	pastry
0.8533108026	ac
0.8532976090	urethane
0.8532903983	cc
0.8532747058	ab
0.8532010066	argon
0.8531967638	amorphous
0.8531554719	microcrystalline
0.8531517872	val
0.8531480182	wireline
0.8531295020	tremolo
0.8531278113	coin
0.8531099117	formate
0.8531054811	animated
0.8530889109	met
0.8530888583	inertial
0.8530851764	spinneret
0.8530837088	gelling
0.8530760848	hemodialysis
0.8530597381	optoelectronic
0.8530535562	pet
0.8530174765	magnetostrictive
0.8530168045	acylamino
0.8529801828	cf3
0.8529769316	pelletized
0.8529731542	pyrolyzing
0.8529605061	pickling
0.8529533594	desirably
0.8529477422	fur
0.8529451598	downrigger
0.8529293448	countersink
0.8529281133	pretreating
0.8529264047	eyeglass
0.8529204942	hospital
0.8529072319	invalid
0.8528846866	multifrequency
0.8528684148	sio2
0.8528134324	hydrant
0.8528108026	dna
0.8528084066	shelving
0.8528033405	ethylbenzene
0.8527909177	plow
0.8527856034	allyl
0.8527853150	alpha
